publish_date,headline_text,is_kashmir,is_pakistan
20180809,Zingada extradition to help India prove Dawood's presence in Pakistan,False,True
20180809,In meeting with US envoy; Pakistan's Imran Khan sneaks in a couple of jibes,False,True
20180810,kathua case witnesses threatened crime branch tells district police to file cases,True,False
20180810,Martyr cremated with state honours,True,False
20180810,From Kanyakumari to Kashmir; man on a mission for road safety,True,False
20180810,Pakistan should stop 'state repression' in Balochistan: India,False,True
20180810,After 36 years; Jaipur man to return from Pakistan jail,False,True
20180810,Indian high commissioner to call on Imran Khan Friday,False,True
20180810,Pak poll official claims he was 'abducted by security forces' for vote-rigging,False,True
20180810,First session of Pakistan's 15th Parliament summoned on Monday,False,True
20180811,Dehradun: Stolen mobile phones operating in Pakistan; 3 gang members arrested,False,True
20180811,Kathua rape: HC turns down accused's plea for CBI probe,True,False
20180811,Apex court stays Jammu and Kashmir HC order allowing moviegoers to carry food inside theatres,True,False
20180811,Apex court stays Jammu and Kashmir HC order allowing moviegoers to carry food inside theatres,True,False
20180811,DRI seizes Pakistan-smuggled heroin,False,True
20180811,Indian envoy & Imran Khan discuss terror; Kashmir,True,False
20180811,Pak's Sindh to let divorced or widowed Hindu women remarry,False,True
20180812,Hope floats as Pakistan set to release Gajanand,False,True
20180812,1 cop killed; 3 security personnel injured in encounter with terrorists in J&K,True,False
20180812,Imran Khan's party bags 33 reserved seats; PTI NA tally stands at 158,False,True
20180812,Pakistan's 'Chaiwala' MNA-elect turns out to be millionaire,False,True
20180813,11 Pakistan nationals held in Rajasthan for visa violation,False,True
20180813,State to form 650km long human chain on Pak borders for I-Day,False,True
20180813,Jaipur man in Pakistan prison set to reach city on Monday,False,True
20180813,11 Pakistan nationals held in Rajasthan for visa violation,False,True
20180813,'Research centres in Jammu; Agartala soon',True,False
20180813,11 Pakistan nationals held in Rajasthan for visa violation,False,True
20180813,Cop killed in J&K encounter; terrorists flee,True,False
20180813,11 Pakistan nationals held in Rajasthan for visa violation,False,True
20180813,Civilian shot dead by terrorists in J&K's Pulwama district,True,False
20180813,Pakistan releases 30 Indian prisoners ahead of Independence Day,False,True
20180813,Nawaz Sharif appears before Pakistan court in remaining 2 graft cases,False,True
20180813,1st session of Pakistan's newly-elected Parliament begins; 331 members take oath,False,True
20180813,Pakistan releases 30 Indian prisoners ahead of Independence Day,False,True
20180813,Pakistani couple arrested for kissing; cuddling in Islamabad,False,True
20180813,Pakistan-born bishop voices support for partial-ban on burqas in UK,False,True
20180814,'Pak is the villain in heroin smuggling',False,True
20180814,Pakistan repatriates Jaipur man after 36 years in jail there,False,True
20180814,Notice to Jammu and Kashmir on 'juvenile' accused's plea,True,False
20180814,Notice to Jammu and Kashmir on 'juvenile' accused's plea,True,False
20180814,Assam man posts Pakistan flag pic on Facebook; held,False,True
20180814,Family disappointed as Jugraj Bheel not released by Pakistan,False,True
20180814,Pakistan repatriates Jaipur man after 36 years in jail there,False,True
20180814,Notice to Jammu and Kashmir on 'juvenile' accused's plea,True,False
20180814,Govt releases 7 Pak fishermen after 30 jailed Indians freed,False,True
20180814,Peace talks with Pakistan will be futile: Former RAW chief,False,True
20180814,Books break barriers as Indo-Pak cultural exchanges diminish,False,True
20180814,Imran Khan; 328 new members of Pak House take oath,False,True
20180814,US hopes to strengthen ties with Pakistan: Pompeo,False,True
20180814,Death toll from Pakistan coal mine blast climbs to 13,False,True
20180814,US hopes to strengthen ties with Pakistan: Pompeo,False,True
20180815,Body of Army jawan who was martyred in Kashmir returns home,True,False
20180815,Man denied medical aid by Pakistani airport officials,False,True
20180815,CRPF and J&K police bag lion's share of police medals this year,True,False
20180815,2 Pak soldiers killed in 'calibrated' LoC op,True,True
20180815,Nawaz Sharif cuts cake; celebrates Pakistan's Independence Day in jail,False,True
20180815,Pakistan parliament set to elect speaker in test for Khan,False,True
20180816,Separatists' strike hits life in Kashmir,True,False
20180816,J&K: Four soldiers wounded in Kupwara border encounter,True,False
20180816,India-backed Afghan dam to put Pakistan under pressure,False,True
20180816,Pakistan to elect next president in September 4: poll body,False,True
20180816,Twitter threatened with shutdown in Pakistan,False,True
20180817,'Aman Dosti Yatra' reaches Attari; backs Indo-Pak peace,False,True
20180817,Pak's sacked Sikh cop seeks Sidhu's help for reinstatement,False,True
20180817,Pakistan to ban Twitter over 'blasphemous content'?,False,True
20180818,I believe in Imran Khan; says Sidhu before leaving for Pak,False,True
20180818,Students write to Imran Khan for better Indo-Pak ties,False,True
20180818,'Vajpayee's way only way to deal with Pak',False,True
20180818,'Ex-PM's policy only way to deal with Pakistan',False,True
20180818,Pakistan dailies laud Vajpayee's contribution to peace process,False,True
20180818,Pak House elects Imran Khan as PM,False,True
20180818,Imran Khan takes oath as 22nd Prime Minister of Pakistan,False,True
20180818,Imran Khan: A cricketer who struggled for 22 years to become Pakistan's PM,False,True
20180818,Imran Khan seeks British PM Theresa May's help to combat money laundering,False,True
20180819,BJP; SAD leaders seek Sidhu's removal for hugging Pak army chief,False,True
20180819,Atal Bihari Vajpayee wanted to win hearts; minds to end Kashmir problem: General V P Malik,True,False
20180819,Imran's old pal expects Indo-Pak ties to improve,False,True
20180819,Seated next to PoK 'president'; Sidhu hugs Pakistan army chief; sparks row,True,True
20180819,Kashmiri engineer suspected to be ISIS sympathiser deported from UAE,True,False
20180819,Punjab CM Amarinder Singh slams Navjot Singh Sidhu for hugging Pak army chief,False,True
20180819,imran khan announces 21 member cabinet qureshi gets foreign ministry umer finance,False,True
20180819,Pak's national carrier sacks its chief operations officer,False,True
20180819,Looking forward to work with new civilian govt in Pak: US,False,True
20180819,US secretary of state likely to visit Pak in Sept to hold talks with Imran Khan,False,True
20180819,UK police arrest Dawood's key aide Jabir Moti at London hotel,False,True
20180820,Navjot Singh Sidhu justifies hugging General Bajwa; says he felt love from Pakistan side,False,True
20180820,Navjot Singh Sidhu justifies hugging General Bajwa; says he felt love from Pakistan side,False,True
20180820,43 pilgrims leave for Amarnath Yatra,True,False
20180820,Normalising ties with neighbours will bring peace in Pakistan: Imran Khan,False,True
20180820,Imran Khan: Will live in military secretary's residence; not in PM house,False,True
20180820,Imran Khan's choice: Transparency or Sino-Pakistan relations?,False,True
20180821,'Torture' of Kathua case witness: SC asks J&K govt to file response by Aug 27,True,False
20180822,Hug with Pak army chief emotional response: Navjot Singh Sidhu,False,True
20180822,Satya Pal Malik to replace NN Vohra as J&K governor,True,False
20180822,BJP activist abducted; killed in J&K,True,False
20180822,Pakistan PM Imran Khan lifts censorship of state TV; radio: Minister,False,True
20180823,Indo-Pak friendship groups bat for Sidhu,False,True
20180823,Academics to remember Satya Pal Malik for revamping higher education,True,False
20180823,Two constables; BJP man killed by terrorists in Kashmir on Eid,True,False
20180823,J&K civic polls will test political waters,True,False
20180823,Satya Pal Malik sworn in as governor of J&K,True,False
20180824,Mathura girls to tie rakhis to Indian soldiers at Indo-Pak border in Khajuwala,False,True
20180824,Use influence; stop Pak-backed terror: Badal takes a dig at Sidhu,False,True
20180824,Use influence; stop Pak-backed terror: Badal takes a dig at Sidhu,True,True
20180824,Fresh Pakistan-US diplomatic squabble on whether Mike Pompeo did or didn't discuss terror with Imran Khan,False,True
20180824,Pakistan; US in sledging match over terrorism call,False,True
20180825,134 recruits of BRC inducted into Army,True,False
20180825,Jammu-Srinagar highway closed due to landslides,True,False
20180825,Malik's J&K brief: Engage with whoever is ready to talk within framework of Constitution,True,False
20180825,First time ever; India; Pak soldiers set to participate together in a military exercise,False,True
20180825,First time ever; India; Pak soldiers set to participate together in a military exercise,False,True
20180825,42 Pakistani Haj pilgrims die in Saudi Arabia,False,True
20180825,Imran Khan's cabinet bans first-class air travel for top officials,False,True
20180825,Pakistan bans discretionary use of state funds; first-class air travel by govt officials,False,True
20180826,This sister sends rakhi to Pakistan jail every year since 1997,False,True
20180826,Long-term ties with Pakistan look hopeful: Ex-envoy,False,True
20180826,Mumbai based Kashmiri Pandits come together to promote Kashmiri language,True,False
20180826,Four terrorists arrested in Kashmir's Kupwara,True,False
20180827,Three suspected drug peddlers arrested,True,False
20180827,Chhota Shakeel's 18-year-old son 'treads' spiritual path in Pakistan,False,True
20180827,Muslims must be magnanimous; hand Babri site over to Hindus; says former Kashmir University VC,True,False
20180827,In first contact with Imran govt; India; Pak to discuss Indus waters,False,True
20180827,Frequent killings a worry for Kashmir cops,True,False
20180827,Spontaneous shutdown at several places in Kashmir over rumours of scrapping Article 35A,True,False
20180827,Pakistan's new govt bans VIP protocol to 'influential people' at airports,False,True
20180827,Pak presidential polls: 2 candidates chosen as consensus eludes Opposition alliance,False,True
20180828,Aaghaz-e-Dosti for poetry collection program on Indo-Pak peace; friendship,False,True
20180828,Bovine smuggling bid foiled in Samba,True,False
20180829,Kashmiri youths get 15 years for drug peddling,True,False
20180829,Indo-Pak friendship initiative to showcase unpublished poetry of both sides,False,True
20180829,Subdued weddings and feast cancellations in Kashmir this season,True,False
20180829,Pakistan minister readies proposal on Kashmir dispute resolution,True,True
20180829,More foreign students enroling for SAU; most from Pakistan,False,True
20180829,Kashmiris tone down festivities over Article 35-A,True,False
20180829,Proposal ready to resolve Kashmir issue: Pakistan minister,True,True
20180830,Hizbul commander shot dead; terrorists kill 4 cops in J&K,True,False
20180830,J&K ultras kill 4 cops getting vehicle repaired; steal 3 AK-56,True,False
20180830,India hopes new Pakistan government will make region terror-free,False,True
20180830,Terrorist killed in encounter in J&K's Bandipora,True,False
20180830,Separatist-sponsored strike disrupts life in Kashmir Valley,True,False
20180831,Renaming roundabout after martyr in Pak: HC advocate alleges threats; lodges complaint,False,True
20180831,36 Pak Hindu migrants in city get Indian citizenship,False,True
20180831,36 Pak Hindu migrants in Jaipur get Indian citizenship,False,True
20180831,From Kashmir to Kerala; with care for the flood-struck,True,False
20180831,Iram Habib becomes 1st Kashmiri Muslim woman pilot,True,False
20180831,Terrorists abduct relatives of policemen in south Kashmir,True,False
20180831,Two Pakistani LeT terrorists killed in J&K,True,True
20180831,Kashmir gets its first Muslim woman pilot,True,False
20180831,Shun failed approach on Kashmir; India tells Pakistan at UN,True,True
20180831,Islamists plan blockade in Islamabad over Dutch cartoon competition,False,True
20180831,Pakistan backs down after Imran Khan government's first spat with US; ahead of US officials' visit,False,True
20180901,Hizbul Mujahideen frees 14 cop kin to get back 4 of own,True,False
20180901,Tomato farmers in a soup as Pakistan import ban worsens woes,False,True
20180901,With kin in peril; J&K cops left demoralised,True,False
20180901,14 for 4: Hizb; J&K police release each other's kin,True,False
20180901,Luxury vehicles of Pakistan's PM House to be auctioned on September 17,False,True
20180902,3 LeT terrorists; one soldier killed in J&K operation,True,False
20180903,'Indo-Pak relations will improve with Imran as Pak PM',False,True
20180903,'Indo-Pak relations will improve with Imran as Pak PM',False,True
20180903,Defence ministe discusses J&K security with governor,True,False
20180903,Defence ministe discusses J&K security with governor,True,False
20180903,J&K cop's wife pens emotional post on sacrifices made by Valley's men in uniform,True,False
20180903,US continues to press Pakistan to 'indiscriminately' target terror groups,False,True
20180903,US cancelling $300m aid to Pakistan is sop for India: Pakistan senator,False,True
20180903,300 million dollars not aid; but what US owes to Pakistan for support in war against terror: Qureshi,False,True
20180903,US continues to press Pakistan to 'indiscriminately' target terror groups,False,True
20180904,Cop bid to sneak ganja into jail: Pakistan spy's past in focus,False,True
20180904,Pakistan may approve club membership for Indian diplomats,False,True
20180904,Youth killed in retaliatory firing by security forces in Kashmir,True,False
20180904,'Aid cut by US will push Pak closer to China',False,True
20180904,imran khan governments faces first challenge as anti us sentiment rises in pakistan after aid cut,False,True
20180905,Step-mother masterminds 9-year-old's rape; murder,True,False
20180905,Gun licence case: J&K govt recommends CBI probe,True,False
20180905,Centre praises J&K cops' way of handling kin abductions,True,False
20180906,J&K cop rapes his date; dupes her of Rs 11 lakh,True,False
20180906,Light tremors felt in Jammu and Kashmir,True,False
20180906,Praying for peace: LoC Ka Raja to leave for Indo-Pak border today,True,True
20180906,Pakistan focussed to undermine India's territorial integrity through terrorism: India at UN,False,True
20180906,Pakistan focussed to undermine India's territorial integrity through terrorism: India at UN,False,True
20180907,SP Vaid removed as Jammu & Kashmir police chief,True,False
20180907,Stop exporting terror; US-India joint statement tells Pakistan,False,True
20180907,US to arm India with military hi-tech; hardens stand on Pakistan,False,True
20180907,Days after Hizbul Mujahideen swap; Vaid out as Jammu & Kashmir DGP,True,False
20180907,J&K top cop SP Vaid transferred: 'Why the hurry'; asks Omar Abdullah,True,False
20180907,Pakistan will not fight any other country's war: PM Imran Khan,False,True
20180907,Stop exporting terror; US-India joint statement tells Pakistan,False,True
20180908,Ready to open Kartarpur corridor for Sikhs: Pakistan minister,False,True
20180908,Ready to open Kartarpur corridor for Sikhs: Pakistan minister,False,True
20180908,Kashmiri took up arms after security forces killed brother,True,False
20180908,SC decriminalises gay sex; but J&K LGBTs will have to wait longer,True,False
20180908,Sikhs to get visa-free access to Kartarpur gurdwara: Pakistan,False,True
20180908,J&K rushes to Supreme Court; seeks relief on new top cop,True,False
20180908,J&K: Terrorist killed; cop injured in attack on police picket in Anantnag,True,False
20180908,Terrorist killed; policeman injured in attack on police picket in J&K,True,False
20180908,How J&K cops used a novel strategy to nab stone-pelters in Srinagar,True,False
20180908,Sikhs to get visa-free access to Kartarpur gurdwara: Pakistan,False,True
20180908,Pakistan army chief rakes up Kashmir issue,True,True
20180909,Sufi saint's Pakistan devotees want Kartarpur-like access to India,False,True
20180909,Punjab; J&K agree to restart Rs 2;793 crore Shahpur Kandi dam project,True,False
20180909,OTA passing-out parade inspires Kashmir youngster to join Army,True,False
20180909,Rajput body demands release of four Indian prisoners from Pakistan jails,False,True
20180909,Unidentified gunmen kill terrorist in Jammu & Kashmir,True,False
20180909,Arif Alvi to take oath as Pakistan president today,False,True
20180909,ex wife jemima tears into imran khan as 2 more economists quit govt panel,False,True
20180909,Arif Alvi sworn in as Pakistan's new president,False,True
20180910,Let them eat cheese: Congress's Manish Tewari jokes about Pakistan's move to reduce imports,False,True
20180910,What Pakistan PM Imran Khan's ex Jemima Goldsmith said about his axing economist from key council,False,True
20180910,Make Pak 'grate' again: Pakistanis on Twitter about potential cheese imports' ban,False,True
20180910,Musharraf treason trial to be held daily from Oct 9,False,True
20180911,After NC; PDP to boycott Jammu and Kashmir local body polls,True,False
20180911,After NC; PDP to boycott Jammu & Kashmir local body polls,True,False
20180911,Two terrorists killed in encounter in J&K,True,False
20180911,US asks Pakistan to take 'decisive' action against terror proxies,False,True
20180911,Pak rethinking CPEC deal over 'unfair benefits' to Chinese firms: Report,False,True
20180911,'Govt must bring Musharraf back to face treason charges',False,True
20180911,Pakistan; China refute report about rift over CPEC's 'unfairness',False,True
20180911,Protests erupt in PoK against exploitation of resources by Pakistan,True,True
20180911,US asks Pakistan to take 'decisive' action against terror proxies,False,True
20180912,SC seeks AG's reply over J&K's change in DGP,True,False
20180912,Moderate intensity earthquake hits J&K,True,False
20180912,Moderate intensity earthquakes rock Kashmir; Assam,True,False
20180912,Nawaz Sharif; his daughter and son-in-law granted parole; reach Lahore to attend Kulsoom Nawaz's funeral,False,True
20180914,5 terrorists killed; DySP among 14 injured in Jammu & Kashmir,True,False
20180914,5 terrorists killed; DySP among 14 injured in Jammu & Kashmir,True,False
20180914,5 JeM terrorists killed; DySP among 14 injured in J&K,True,False
20180915,DSGMC plans sending delegation to Pakistan to discuss corridor issue,False,True
20180915,'Rs1.3 lakh deposited in Hizbul man's account from J&K',True,False
20180915,India; Pakistan wait for each other to make first move on Kartarpur border opening,False,True
20180915,India raises concern over China-Pakistan Economic Corridor projects at UN,False,True
20180915,Pakistan foreign minister SM Qureshi embarks on maiden visit to Afghanistan,False,True
20180915,Kulsoom Nawaz laid to rest in Lahore,False,True
20180916,Pakistan's top judge to the rescue of Katasraj holy pond,False,True
20180916,J&K panchayat polls to start from Nov 17; to be held in 9 phases,True,False
20180916,Rajnath to launch India's first 'smart fence' project along India-Pak border tomorrow,False,True
20180916,Brawl between pilot; cabin crew delays PIA flight to London,False,True
20180916,5 killed due to heavy rains in Pakistan,False,True
20180916,Train derails in Pakistan; 20 injured,False,True
20180917,'Playing against Pakistan will be very exciting': Members of Indian Wheelchair Cricket team from Lucknow,False,True
20180917,Wait for rail bridge on Pakhowal Road gets longer,False,True
20180917,Pakistan's top judge comes to Katasraj pond rescue,False,True
20180917,Imran Khan propped up by Pakistan army; don't expect a change: VK Singh,False,True
20180917,Territorial Army soldier shot dead in J&K,True,False
20180918,Gujarat: J&K man held for moving 300kg heroin from Unjha to Punjab,True,False
20180918,Now; a selfie tower at Indo-Pak border,False,True
20180918,Rajnath inaugurates laser fencing along IB in Jammu,True,False
20180918,Asia Cup: Kin of Pakistan captain pray for India; his performance,False,True
20180918,Star blackout: Manthan subscribers set to miss India-Pakistan match,False,True
20180918,Students of Blossom Public School celebrate 'Swachhata Pakhwada',False,True
20180918,Post-Imran; Pakistan's behaviour still same: VK Singh,False,True
20180918,Pakistan government raises gas prices by up to 143 per cent,False,True
20180919,Kartarpur corridor: Sushma Swaraj assured me she'd write to Pakistan; claims Navjot Singh Sidhu,False,True
20180919,Swaraj has assured of writing to Pakistan on Kartarpur corridor; claims Navjot Singh Sidhu,False,True
20180919,Quit job or die; Hizbul warns Kashmiris working for government,True,False
20180919,Quit job or die; Hizbul warns Kashmiris working for government,True,False
20180919,In Kashmir; mother asks militant son to die rather than surrender,True,False
20180919,Quit govt jobs or die; Hizb tells Kashmiris,True,False
20180920,No formal communication with India on Kartarpur corridor: Pakistan,False,True
20180920,'Rigorous training before 1971 Indo-Pak War saved Adampur airbase',False,True
20180920,Kashmir terrorists turn victims on Pak stamps,True,True
20180920,Body of BSF jawan killed in Pakistan firing 'mutilated',True,True
20180920,Body of BSF jawan killed in Pakistan firing 'mutilated',False,True
20180920,Pakistan stamps show terrorists as victims in J&K,True,True
20180920,Pakistan will prefer destabilised Afghanistan to a strong state: Report,False,True
20180921,306 doctors to join Punjab health department in next 15 days: Minister,True,False
20180921,Take strongest possible action against Pak troops: Rajnath Singh to BSF,False,True
20180921,SC: Appoint full-time DGP in J&K in 5 weeks,True,False
20180921,India; Pak foreign ministers' meeting in New York terrific news: US,False,True
20180921,Terrorists abduct; kill three policemen in Kashmir's Shopian,True,False
20180922,Four killed in Jammu and Kashmir road accident,True,False
20180922,Pakistan national dies of heart attack in Rajkot Civil Hospital,False,True
20180922,3 SPOs killed in Valley; India calls off talks with Pakistan,False,True
20180922,J&K killings a bid to strike fear; derail local body polls; say intel sources,True,False
20180922,J&K: Massive search operation underway in Shopian; Pulwama districts,True,False
20180922,India-Pak talks: Disappointed at Delhi's 'negative; arrogant' reply; says Imran Khan,False,True
20180922,Saudi to join China's CPEC as third strategic partner: Pakistan,False,True
20180922,US court sentences Pak-origin businessman for unlawful export to Pak military,False,True
20180922,India-Pak talks: Disappointed at Delhi's 'negative; arrogant' reply; says Imran Khan,False,True
20180923,Now; India-Pakistan sniping finds new theatre: Radio waves,False,True
20180923,Need to change our strategy to deal with Pakistan; says General Bipin Rawat,False,True
20180923,Nobody from Kashmir police has resigned; says Rajnath Singh,True,False
20180923,The Kashmiri women who started a rebellion with a DSLR,True,False
20180923,ISI instructed J&K terrorists to kill SPOs; intercepted chats reveal,True,False
20180923,Rahul echoing Pakistan; is Congress forming an international gathbandhan: Shah,False,True
20180923,J&K encounter: One terrorist killed in Pulwama,True,False
20180923,Terrorist killed in encounter in J&K's Pulwama district,True,False
20180923,Book on Kashmiri crafts launched,True,False
20180923,7 Pak soldiers; 9 terrorists killed in gun battle,False,True
20180923,Pakistan's opposition holds Imran Khan government responsible for 'diplomatic debacle' with India,False,True
20180924,Kashmir terror: These cop friends separated by faith; united in toil and death,True,False
20180924,Kashmir terror: These cop friends separated by faith; united in toil and death,True,False
20180924,J&K govt forms panels for implementation of POSHAN Abhiyaan,True,False
20180924,Pakistan's 'one-trick pony' act on Kashmir has no resonance in UN: India,True,True
20180924,Brutal killing of BSF jawan violates all norms and leaves no space for talks: Satya Pal Malik; J&K Governor,True,False
20180924,Both Congress and Pakistan want PM Modi removed from Indian politics: BJP,False,True
20180924,Pakistan won't abandon peace efforts despite India's reluctance: Shah Mehmood Qureshi,False,True
20180924,J&K: 3 terrorists; solider killed in anti-infiltration ops at LoC,True,False
20180924,Pakistan's 'one-trick pony' act on Kashmir has no resonance in UN: India,True,True
20180924,Pakistan launches nationwide anti-polio vaccination drive; targets 38.6 million under five children,False,True
20180924,Pakistan won't abandon peace efforts despite India's reluctance: Shah Mehmood Qureshi,False,True
20180924,Pakistan's SC rejects petition seeking Imran Khan's disqualification,False,True
20180925,Pakyong takes off: Sikkim gets its first airport; the country its 100th,False,True
20180925,Pakyong takes off: Sikkim gets its first airport; the country its 100th,False,True
20180925,J&K gunfight: Educational institutions closed in Sopore,True,False
20180925,With Pakyong; every state is now on India's air map,False,True
20180928,Pakistan delegation for Global Youth Peace Fest awaits visa,False,True
20180928,Soldier; SPO who turned ultra; 3 others killed in J&K,True,False
20180929,Sushma Swaraj ignores Pakistan counterpart at UN; walks out before Qureshi's speech,False,True
20180929,Amid ultra threats; MHA clarifies no J&K SPO has quit,True,False
20180930,Sushma Swaraj at UN: No talks with Pakistan amid terror,False,True
20180930,'Preposterous allegation': India rejects Pakistan's charge that it had a role in 2014 Peshawar school attack,False,True
20180930,New Pakistan cast in the mold of the old: India at UN,False,True
20180930,Pakistani chopper violates Indian airspace in J&K's Poonch: Army,True,True
20180930,Pakistan hikes key interest rate by 100 basis points to 8.5%,False,True
20180930,Pakistan's ISI chief Lt Gen Mukhtar to retire on Monday,False,True
20181001,Meet Kargil's only Hindu family,True,False
20181001,PM Modi warns Pakistan of 'befitting' reply to ceasefire violations,False,True
20181001,Pakistan chopper strays across LoC; Indian forces almost shoot it down,True,True
20181001,India shames Pakistan at UN as it plays politics with kids killed by terrorists,False,True
20181001,Indian airspace violation: 'POK PM' claims chopper was within Pakistani limits,False,True
20181001,PM Modi warns Pakistan of 'befitting' reply to ceasefire violations,False,True
20181001,Pakistan chopper strays across LoC; Indian forces almost shoot it down,True,True
20181001,India shames Pakistan at UN as it plays politics with kids killed by terrorists,False,True
20181001,Musharraf can't return to Pakistan now for health reasons: Party,False,True
20181001,Pervez Musharraf 'growing weaker rapidly'; can't return to Pak now: party leader,False,True
20181002,Pakistan goofs again: Kashmir stamps show victims of its own terror,True,True
20181002,SPO who fled with 8 AK-47s joins ranks of J&K terrorists,True,False
20181002,Centre OKs anti-pollution project for J&K rivers,True,False
20181002,BJP slams Shashi Tharoor; says Congress speaking Pakistan's language,False,True
20181002,Pakistan goofs again: Kashmir stamps show victims of its own terror,True,True
20181002,Pakistan PM Khan briefs Germany Chancellor Merkel about relations with India,False,True
20181003,Khed ZP teacher reaches out to Pakistani students,False,True
20181003,On hostile wicket; Kashmir batwoman builds an innings,True,False
20181003,J&K arms loot: Engineering student in cops' custody,True,False
20181003,On hostile wicket; Kashmir batwoman builds an innings,True,False
20181003,Musharraf may be forced to return in disgraceful manner: Chief Justice of Pakistan,False,True
20181004,IL&FS' J&K projects seen as a headache,True,False
20181004,Pak foreign minister seeks US role for talks with India,False,True
20181004,Pak foreign minister seeks US role for talks with India,False,True
20181004,Pak PM Imran Khan to make first official visit to China in November,False,True
20181004,Pak minister should have been more sensitive in sharing dais with Hafiz Saeed: Qureshi,False,True
20181005,'Kashmiri trader channelled drug money to fund Jaish',True,False
20181005,Kashmiri trader channelled drug money to fund Jaish: Gujarat ATS,True,False
20181006,Are you Indian; outsiders asked students from J&K at Sharda University,True,False
20181006,To disrupt Jammu and Kashmir civic polls; terrorists gunned down two,True,False
20181006,India; Pak in Thai legal battle over gangster,False,True
20181006,To disrupt J&K civic polls; terrorists kill 2 NC workers,True,False
20181007,Jammu and Kashmir school lacks basic infrastructure; students suffer,True,False
20181007,Pakodawalla deposits Rs 60 lakh in unpaid taxes,False,True
20181007,Security stepped up ahead of local body polls in Kashmir Valley,True,False
20181007,4.6-magnitude earthquake jolts J&K,True,False
20181007,Thieves strike Lankan envoy's house in Pakistan; steal bathroom taps; lamps,False,True
20181008,Rail bridge work on Pakhowal Road to begin soon,False,True
20181008,NIA to take over probe into Hizbul expansion,True,False
20181008,Jammu & Kashmir civic polls: Voting starts on dull note,True,False
20181008,FATF team in Pakistan to examine steps taken against terror financing,False,True
20181009,BSF foils intrusion bid from Pak,False,True
20181009,Fear keeps Jammu & Kashmir voters indoors; but goverment unfazed,True,False
20181009,Fear keeps Jammu & Kashmir voters indoors; but goverment unfazed,True,False
20181009,Fear keeps most J&K voters indoors; but government unfazed,True,False
20181009,China to sell 48 high-end military drones to Pakistan,False,True
20181009,China to sell 48 high-end military drones to Pakistan,False,True
20181009,Saudi's oil refinery in Gwadar threatens Iran; China,False,True
20181010,Kashmiri students fear harassment; say Doon valley of peace; don't want to leave,True,False
20181010,Kashmiri students fear harassment; say Doon valley of peace; don't want to leave,True,False
20181010,Jammu-Srinagar highway closed after fresh snowfall causes landslide,True,False
20181010,Pakistan operatives posing as women lured BrahMos engr,False,True
20181010,China offers Pakistan drones but India is not ruffled,False,True
20181011,Kashmiri students arrested for heroin possession,True,False
20181011,Three Kashmiri students with 'terror links' arrested in Punjab,True,False
20181011,Three Kashmiri students with 'terror links' arrested in Punjab,True,False
20181011,Three Kashmiri students with 'terror links' arrested in Punjab,True,False
20181011,Three Kashmiri students with 'terror links' arrested in Punjab,True,False
20181011,Bank PO recruitment 2018: J&K Bank to hire 250 Probationary Officers; registration begins October 20,True,False
20181011,3 Kashmiri students with 'terror links' held in Punjab,True,False
20181011,J&K civic polls: Jammu high; Kashmir low on votes,True,False
20181011,J&K: PhD scholar-turned-terrorist Manan Wani; aide killed in Handwara encounter,True,False
20181012,Centre urges northern states to take special care of Kashmiri students,True,False
20181012,PhD student who turned terrorist killed in Jammu & Kashmir,True,False
20181012,I-T survey at two companies in J&K,True,False
20181012,PhD student who turned terrorist killed in J&K,True,False
20181012,Pak body wants judge out for criticising ISI,False,True
20181012,FATF slams Pakistan for failing to plug terror funding,False,True
20181013,Solider was killed by fellow soldier from Dharmapuri; say relatives,True,False
20181013,Curfews; guns can't keep this 'Kashmiri Ronaldo' off the field,True,False
20181013,Third phase of J&K municipal polls underway,True,False
20181013,Terrorists shoot policeman dead in J&K's Baramulla,True,False
20181014,1;200 Kashmiri students threaten to quit AMU en masse on October 17,True,False
20181014,Even chimpanzees negotiate; but India; Pakistan not even talking: Former RAW chief,False,True
20181014,Navjot Singh Sidhu's Pakistan; TN comment sparks row,False,True
20181014,Eyeing polls; govt had tweaked land rules for Pak Hindus,False,True
20181014,Mehsana helps Kashmiri students fulfil their educational aspirations,True,False
20181014,Can relate more with Pakistanis than with people in Tamil Nadu: Navjot Singh Sidhu,False,True
20181014,16.4% voting in round 3 of J&K civic polls,True,False
20181014,Sidhu should join Pakistan's Cabinet: Sambit Patra,False,True
20181014,Voting begins for by-election in 35 constituencies in Pakistan,False,True
20181014,Pak ready to share details of CPEC debts with IMF for bailout package: Finance minister,False,True
20181014,Pak media regulatory body issues notice to TV channel for airing 'fake news',False,True
20181016,Every student from Kashmir not separatist; says Captain,True,False
20181016,Pakistan refuses to take back intruder who entered India,False,True
20181016,Every student from Kashmir not separatist; says Captain,True,False
20181016,Jammu & Kashmir: 36 wards go to polls in final phase of civic polls,True,False
20181016,Polling underway for last phase of municipal polls in J&K,True,False
20181016,Former Pakistani diplomat Haqqani slams China's deputy envoy in Islamabad for 'undignified' trolling,False,True
20181017,Profiling shakes Kashmiri students' confidence in Punjab University,True,False
20181017,Profiling fears: Punjab police seek Jammu & Kashmir students',True,False
20181017,4.2% voting in final phase of Jammu & Kashmir civic polls,True,False
20181017,Punjab cops 'profiling' J&K students,True,False
20181017,Pakistani serial killer executed for raping; murdering 7-year-old girl,False,True
